,CUSTNO,ZIP,ORDER_NO,PRODUCT_NO,PRODUCT_CATEGORY_ID,CHANNEL,OFFER_ID,ORDER_DATE,COST,REVENUE,PAY_METHOD,QUANTITY,RETN_REVENUE
150501,10122053224,20774,128640032,986474,C,WE,W11SEM,2011-04-29,74.1,169.95,MC,1,
150502,10122922905,20015,128715484,986474,C,WE,W11WEB,2011-06-22,63.75,169.95,MC,1,
150503,10123114024,86401,128815481,986474,C,WE,W11EML,2011-09-05,63.75,169.95,VI,1,
150504,10123238063,94022,128745436,986474,C,WE,W11WEB,2011-07-16,63.75,169.95,AX,1,
150505,10123247088,77027,128746409,986474,C,WE,W11WEB,2011-07-17,63.75,169.95,VI,1,
150506,10124056381,12572,128825486,986474,C,WE,W11WEB,2011-09-11,63.75,169.95,VI,1,
150507,10124545507,30066,128870041,986474,C,WE,W11WEB,2011-10-09,63.75,169.95,VI,1,
150508,10125628277,96755,128976934,986474,C,WE,A11GFP,2011-11-18,63.75,169.95,VI,1,
150509,10126085701,02451,129014842,986474,C,WE,W11SHP,2011-11-27,63.75,169.95,AX,1,
150510,10126656675,12078,129063356,986474,C,WE,W11SEM,2011-12-04,63.75,169.95,PY,1,
150511,10127041669,25304,129101030,986474,C,WE,A11LCR,2011-12-08,63.75,169.95,DI,1,
150512,10127056594,30308,129102001,986474,C,WE,A11LMB,2011-12-08,63.75,169.95,AX,1,
150513,10127292395,34442,129125410,986474,C,WE,W11SHP,2011-12-10,63.75,169.95,AX,1,
150514,10127422043,40205,129140173,986474,C,WE,A11LCB,2011-12-12,63.75,169.95,AX,1,
150515,10128530851,20152,129235391,986474,C,WE,W12SEM,2012-01-10,63.75,169.95,MC,1,
150516,10129038441,48059,129289515,986474,C,WE,W12SEM,2012-02-19,63.75,169.95,AX,1,
150517,10130151614,98105,129412119,986474,C,WE,A12FDB,2012-05-17,63.75,169.95,PY,1,
150518,10130751066,35213,129470561,986474,C,WE,A12MSB,2012-06-27,63.75,169.95,MC,1,
150519,10130790268,93664,129474218,986474,C,WE,W12AFF,2012-06-29,63.75,169.95,DI,1,
150520,10130892223,MSK10,129485956,986474,C,WE,W12WEB,2012-07-08,63.75,169.95,VI,1,
150521,10130992080,37922,129497256,986474,C,WE,W12SEM,2012-07-16,63.75,169.95,VI,1,
150561,10120705460,66062,128503592,989034,P,WE,W11WEB,2011-01-17,30.0,59.95,VI,1,
150564,10120562803,72384,128488924,989802,C,WE,A11WNB,2011-01-07,3.0,9.95,MC,1,
150565,10120781321,33034,128512006,989802,C,WE,A11WNB,2011-01-23,3.0,9.95,VI,1,
150566,10122392099,94901,128664496,989802,C,WE,W11WEB,2011-05-19,3.0,9.95,VI,1,
150567,10122695087,78069,128692765,989802,C,WE,W11WEB,2011-06-08,3.0,9.95,VI,1,
150568,10126590484,66206,129055917,991850,F,WE,W11WEB,2011-12-03,40.05,89.95,VI,1,
150584,10123625952,33160,128780992,977002,P,WE,A11OFM,2011-08-09,21.0,39.95,AX,1,
150585,10127130817,10065,129108960,977002,P,WE,W11WEB,2011-12-09,21.0,39.95,AX,1,
150608,10025127216,76008,129125159,984427,T,WE,W11SHP,2011-12-10,39.84,99.95,VI,1,
150609,10040315141,48845,129035423,984427,T,WE,A11LMB,2011-11-30,39.84,99.95,MC,1,
150616,10099168787,95110,128954671,984427,T,WE,A11HLB,2011-11-11,39.84,99.95,PY,1,
150625,10113338079,30240,129008282,984427,T,WE,A11GFB,2011-11-25,39.84,99.95,MC,1,
150644,10124378355,89508,128852869,984427,T,WE,A11HLB,2011-09-29,39.84,99.95,VI,1,
150645,10126486378,99026,129044792,984427,T,WE,A11LCB,2011-12-01,39.84,99.95,PY,1,
150646,10126647450,23112,129061426,984427,T,WE,A11LMB,2011-12-04,39.84,99.95,VI,1,
150647,10126902194,14845,129086583,984427,T,WE,A11GFB,2011-12-06,39.84,99.95,VI,1,
150648,10126907193,32803,129087034,984427,T,WE,W11WEB,2011-12-06,39.84,99.95,DI,1,
150649,10126951785,62401,129092327,984427,T,WE,A11LCR,2011-12-07,39.84,99.95,DI,1,
150650,10126951785,62401,129092327,984427,T,WE,A11LCR,2011-12-07,39.84,99.95,DI,1,
150651,10127436142,96101,129141201,984427,T,WE,A11LCB,2011-12-12,39.84,99.95,VI,1,
150652,10127624241,07728,129159846,984427,T,WE,W11CMP,2011-12-14,39.84,99.95,PY,1,
150653,10127725915,08876,129169845,984427,T,WE,A11LCB,2011-12-15,39.84,99.95,AX,1,
150672,10120850745,14901,128518706,988523,P,WE,A11LWB,2011-01-27,15.5,29.95,VI,1,
150673,10124056957,78732,128825566,988523,P,WE,W11WEB,2011-09-11,15.5,29.95,AX,1,
150674,10124056957,78732,128902799,988523,P,WE,W11WEB,2011-10-23,15.5,29.95,VI,1,
150676,10084015773,93012,129182940,991083,E,WE,W11WEB,2011-12-16,18.0,39.95,VI,1,
150677,10122429241,20772,128667776,991083,E,WE,A11FDB,2011-05-22,18.0,39.95,VI,1,
150678,10122480787,49008,128672323,991083,E,WE,W11WEB,2011-05-26,18.0,39.95,MC,1,
150679,10122877984,85737,128712905,991083,E,WE,W11WEB,2011-06-20,18.0,39.95,VI,1,
150680,10123198808,05445,128741883,991083,E,WE,W11WEB,2011-07-13,18.0,39.95,MC,1,
150681,10123900991,G775E,128811100,991083,E,WE,W11FN1,2011-09-02,18.0,39.95,VI,1,
150682,10125024460,02034,128922274,991083,E,WE,W11WEB,2011-11-01,18.0,39.95,MC,1,
150683,10127304248,89130,129183557,991083,E,WE,W11WEB,2011-12-16,18.0,39.95,PY,1,
150684,10060359335,11235,128912368,991339,C,WE,A11GFP,2011-10-26,47.03,129.95,AX,1,
150685,10124792098,20009,128900984,991339,C,WE,A11GFP,2011-10-22,47.03,129.95,VI,1,
150686,10125932390,24153,129000140,991339,C,WE,W11WEB,2011-11-23,47.03,129.95,VI,1,
150687,10126246360,38201,129027634,991339,C,WE,A11GFP,2011-11-29,47.03,129.95,MC,1,
150688,10126543411,90608,129050864,991339,C,WE,A11LMB,2011-12-02,47.03,129.95,VI,1,
150689,10126710579,80401,129068969,991339,C,WE,A11LMB,2011-12-04,47.03,129.95,DI,1,
150690,10126796016,37215,129077127,991339,C,WE,A11LMB,2011-12-05,47.03,129.95,MC,1,
150691,10126990922,76798,129094988,991339,C,WE,A11LMB,2011-12-07,47.03,129.95,MC,1,
150692,10127922331,37076,129190650,991339,C,WE,W11EML,2011-12-17,47.03,129.95,AX,1,
150693,10127993825,07410,129198329,991339,C,WE,A11LCR,2011-12-19,47.03,129.95,VI,1,
150694,10128013987,20002,129199665,991339,C,WE,W11EML,2011-12-19,47.03,129.95,VI,1,
150695,10131608719,48223,129578391,991339,C,WE,A12EHB,2012-09-04,47.03,129.95,VI,1,
150696,10129634759,01701,129471588,991595,E,WE,W12WEB,2012-06-27,55.0,99.95,PY,1,
150697,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150698,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150699,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150700,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150701,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150702,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150703,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150704,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150705,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150706,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150707,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150708,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150709,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150710,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150711,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150712,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150713,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150714,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150715,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150716,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150717,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150718,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150719,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150720,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150721,10131483237,98311,129560343,991595,E,WE,W12WEB,2012-08-24,55.0,99.95,DI,1,
150722,10126110342,13901,129016834,991851,F,WE,A11LMB,2011-11-27,35.55,79.95,MC,1,
150723,10126400791,16866,129038025,991851,F,WE,A11LMB,2011-11-30,35.55,79.95,MC,1,
150724,10128295288,08854,129226399,991851,F,WE,W12EML,2012-01-03,35.55,79.95,PY,1,
150737,10122945888,33472,128718205,936299,F,WE,W11SEM,2011-06-24,73.45,159.95,AX,1,
150738,10127847414,11590,129181658,936299,F,WE,W11SHP,2011-12-16,73.45,159.95,DI,1,
150739,10130898887,91316,129486764,936299,F,WE,W12SEM,2012-07-09,80.8,179.95,PY,1,179.95
150926,10112679665,0HMKX,128560416,980843,C,WE,A11SPB,2011-02-21,11.0,29.95,VI,1,
150940,10120857913,85710,128519462,980843,C,WE,W11AFF,2011-01-28,11.0,29.95,MC,1,
150941,10120857913,85710,128519462,980843,C,WE,W11AFF,2011-01-28,11.0,29.95,MC,1,
150942,10121164920,94706,128556158,980843,C,WE,A11SPB,2011-02-18,11.0,29.95,VI,1,
151138,9997762897,11747,129298441,986988,P,WE,W12SEM,2012-02-26,108.0,249.95,VI,1,
151145,10107959038,78734,128950304,986988,P,WE,A11GFB,2011-11-09,108.0,249.95,VI,1,
151149,10110498783,17011,128635257,986988,P,WE,W11EML,2011-04-26,108.0,249.95,VI,1,249.95
151164,10114012105,30327,128894248,986988,P,WE,W11SHP,2011-10-18,108.0,249.95,VI,1,
151183,10120915473,42743,128525718,986988,P,WE,W11WEB,2011-02-01,108.0,249.95,VI,1,
151184,10121188795,72205,128558556,986988,P,WE,A11SPB,2011-02-20,108.0,249.95,MC,1,
151185,10121645796,97062,128599352,986988,P,WE,W11WEB,2011-03-27,108.0,249.95,DI,1,
151186,10121676238,94553,128601725,986988,P,WE,W11SHP,2011-03-29,108.0,249.95,VI,1,
151187,10121980359,11001,128627620,986988,P,WE,A10LMB,2011-04-19,108.0,249.95,VI,1,
151188,10121992988,33414,128628906,986988,P,WE,A11LSB,2011-04-20,108.0,249.95,DI,1,
151189,10123081323,33852,132465419,986988,P,WE,W11AMZ,2011-07-04,108.0,249.95,AZ,1,
151190,10123110929,29605,132465509,986988,P,WE,W11AMZ,2011-07-06,108.0,249.95,AZ,1,
151191,10123151430,73838,132465651,986988,P,WE,W11AMZ,2011-07-09,108.0,249.95,AZ,1,
151192,10123215449,05069,132465956,986988,P,WE,W11AMZ,2011-07-14,108.0,249.95,AZ,1,
151193,10123937490,36078,128816109,986988,P,WE,W11EML,2011-09-06,108.0,249.95,AX,1,
151194,10124144020,20009,128832450,986988,P,WE,W11WEB,2011-09-16,108.0,249.95,MC,1,
151195,10124189461,92677,128837052,986988,P,WE,W11WEB,2011-09-19,108.0,249.95,MC,1,
151196,10125758183,32696,129317540,986988,P,WE,A12OTB,2012-03-11,108.0,249.95,VI,1,
151197,10126235379,84092,129030034,986988,P,WE,W11WEB,2011-11-29,108.0,249.95,AX,1,
151198,10127021283,95460,129098076,986988,P,WE,A11LCB,2011-12-07,108.0,249.95,PY,1,
151199,10127059465,17402,129102373,986988,P,WE,W11WEB,2011-12-08,108.0,249.95,VI,1,
151200,10127791938,12866,129175880,986988,P,WE,A11LCB,2011-12-16,108.0,249.95,MC,1,
151201,10128594251,48468,129242239,986988,P,WE,A11LMB,2012-01-16,108.0,249.95,MC,1,
151202,10129354689,89113,129322007,986988,P,WE,A11GFB,2012-03-14,108.0,249.95,VI,1,
151203,10129650071,84737,129384467,986988,P,WE,W12EML,2012-05-04,108.0,249.95,VI,1,
151204,10130853044,84075,129481513,986988,P,WE,W12WEB,2012-07-05,108.0,249.95,AX,1,
151205,10130932969,97308,129490343,986988,P,WE,A12LSB,2012-07-11,108.0,249.95,AX,1,
151211,10114904902,98133,129006623,991084,E,WE,W11WEB,2011-11-25,70.0,49.95,VI,1,
151212,10122606648,07017,128685038,991084,E,WE,A11SMB,2011-06-05,70.0,149.95,VI,1,
151213,10125309110,77379,128952500,991084,E,WE,W11WEB,2011-11-10,70.0,79.95,VI,1,
151214,10126098989,48093,129015763,991084,E,WE,W11WEB,2011-11-27,70.0,49.95,DI,1,
151215,10126900279,93727,129086584,991084,E,WE,W11WEB,2011-12-06,70.0,49.95,VI,1,
151216,10127200043,46151,129160189,991084,E,WE,W11SEM,2011-12-14,70.0,49.95,DI,1,
151217,10125071462,01970,128926873,991340,C,WE,A11GFP,2011-11-03,36.1,99.95,DI,1,
151218,10127198029,55105,129115239,991340,C,WE,W11WEB,2011-12-09,36.1,99.95,PY,1,
151219,10127936149,27302,129193013,991340,C,WE,A11GFP,2011-12-18,36.1,99.95,VI,1,
151220,10129002768,29325,129285733,992108,H,WE,A12SPB,2012-02-17,34.8,69.95,VI,1,
151221,10129267040,28731,129312842,992108,H,WE,A12SPB,2012-03-08,34.8,69.95,MC,1,
151222,10130064328,99522,129403941,992108,H,WE,W12AFF,2012-05-11,34.8,69.95,AX,1,
151223,10130219888,60439,129418712,993132,T,WE,W12AFF,2012-05-21,18.5,49.95,VI,1,
151224,10130253821,49512,129421806,993132,T,WE,W12WEB,2012-05-24,18.5,49.95,MC,1,
151225,10130984236,02155,129496830,993132,T,WE,W12WEB,2012-07-16,18.5,49.95,MC,1,
151226,10131247187,49525,129525198,993132,T,WE,W12WEB,2012-08-03,18.5,49.95,MC,1,
151227,10131285155,60532,129531765,993132,T,WE,W12WEB,2012-08-06,18.5,49.95,VI,1,
151249,10012255994,95630,129035082,983149,X,WE,A11LCB,2011-11-30,20.78,49.95,VI,1,
151253,10044895946,94043,128979316,983149,X,WE,W11WEB,2011-11-18,20.78,49.95,AX,1,
151413,10101341715,21152,129130811,983149,X,WE,A11GFP,2011-12-11,20.78,49.95,VI,1,
151519,10112205701,07005,129160616,983149,X,WE,W11WEB,2011-12-14,20.78,49.95,MC,1,
151521,10114511717,21090,129177044,983149,X,WE,A11LMB,2011-12-16,20.78,49.95,VI,1,
151550,10123835371,57003,128927329,983149,X,WE,A11GFB,2011-11-03,20.78,49.95,VI,1,
151551,10123985382,95531,128819760,983149,X,WE,W11WEB,2011-09-08,20.78,49.95,VI,1,
151552,10124393846,99016,128854145,983149,X,WE,A11EHB,2011-09-30,20.78,49.95,VI,1,
151553,10124457199,78746,128860103,983149,X,WE,A11ESB,2011-10-04,20.78,49.95,AX,1,
151554,10124539518,13029,128869370,983149,X,WE,A11HLB,2011-10-09,20.78,49.95,AX,1,
151555,10124786425,80602,128900262,983149,X,WE,W11SHP,2011-10-21,20.78,49.95,MC,1,
151556,10124896511,68132,128912245,983149,X,WE,A11GFP,2011-10-26,20.78,49.95,MC,1,
151557,10125100360,95404,128929814,983149,X,WE,A11GFB,2011-11-04,20.78,49.95,VI,1,
151558,10125100360,95404,128929814,983149,X,WE,A11GFB,2011-11-04,20.78,49.95,VI,1,
151559,10125121851,23188,128933384,983149,X,WE,A11HLB,2011-11-04,20.78,49.95,VI,1,
151560,10125177077,75701,128940887,983149,X,WE,A11EHB,2011-11-06,20.78,49.95,MC,1,49.95
151561,10125231446,08203,128946433,983149,X,WE,A11HLB,2011-11-08,20.78,49.95,AX,1,
151562,10125231446,08203,128946433,983149,X,WE,A11HLB,2011-11-08,20.78,49.95,AX,1,
151563,10125234671,97424,128946654,983149,X,WE,A11GFB,2011-11-08,20.78,49.95,DI,1,
151564,10125349066,48382,128955821,983149,X,WE,A11GFP,2011-11-11,20.78,49.95,MC,1,
151565,10125504595,33415,128968446,983149,X,WE,W11WEB,2011-11-15,20.78,49.95,VI,1,
151566,10125615448,91390,128975808,983149,X,WE,A11HLB,2011-11-17,20.78,49.95,VI,1,
151567,10125652970,19350,128978720,983149,X,WE,W11SHP,2011-11-18,20.78,49.95,PY,1,
151568,10125746212,76148,128986248,983149,X,WE,W11SEM,2011-11-20,20.78,49.95,VI,1,
151569,10125928711,23116,128999745,983149,X,WE,A11LMB,2011-11-23,20.78,49.95,VI,1,
151570,10126060248,75119,129012156,983149,X,WE,A11LMB,2011-11-26,20.78,49.95,VI,1,
151571,10126085477,19343,129014814,983149,X,WE,A11LMB,2011-11-27,20.78,49.95,MC,1,
151572,10126128029,48335,129018540,983149,X,WE,A11GFP,2011-11-27,20.78,49.95,VI,1,
151573,10126273132,32751,129090435,983149,X,WE,A11LCB,2011-12-07,20.78,49.95,AX,1,
151574,10126501870,05070,129046189,983149,X,WE,W11SEM,2011-12-02,20.78,49.95,VI,1,
151575,10126524079,60056,129049443,983149,X,WE,A11LCB,2011-12-02,20.78,49.95,VI,1,
151576,10126642220,61107,129060618,983149,X,WE,A11GFP,2011-12-03,20.78,49.95,MC,1,
151577,10126791848,96815,129076610,983149,X,WE,W11AFF,2011-12-05,20.78,49.95,MC,1,
151578,10126803342,91406,129077830,983149,X,WE,A11LMB,2011-12-05,20.78,49.95,AX,1,
151579,10126901996,93036,129086556,983149,X,WE,A11LMB,2011-12-06,20.78,49.95,VI,1,
151580,10127036521,21043,129099677,983149,X,WE,A11LCR,2011-12-08,20.78,49.95,MC,1,
151581,10127041669,25304,129101030,983149,X,WE,A11LCR,2011-12-08,20.78,49.95,DI,1,
151582,10127134093,31548,129109604,983149,X,WE,A11LCB,2011-12-09,20.78,49.95,BM,1,
151583,10127165593,78217,129112336,983149,X,WE,A11LMB,2011-12-09,20.78,49.95,MC,1,
151584,10127199210,75229,129115395,983149,X,WE,W11SEM,2011-12-09,20.78,49.95,VI,1,
151585,10127317350,2705-,129144317,983149,X,WE,W11WEB,2011-12-12,20.78,49.95,VI,1,
151586,10127598741,97140,129156481,983149,X,WE,A11LCR,2011-12-13,20.78,49.95,VI,1,
151587,10127756894,77345,129172374,983149,X,WE,W11WEB,2011-12-15,20.78,49.95,PY,1,
151588,10131226555,46902,129521337,983149,X,WE,W12EML,2012-08-01,20.78,49.95,MC,1,
151700,10114661760,78151,129076396,988013,B,WE,A11LCR,2011-12-05,61.25,129.95,VI,1,
151705,10118448602,07042,129141366,988013,B,WE,W11SHP,2011-12-12,61.25,129.95,MC,1,
151707,10124421922,09114,129598273,988013,B,WE,A12OFM,2012-09-16,61.25,149.95,AX,1,
151708,10124450871,18424,128859487,988013,B,WE,A11HLB,2011-10-03,55.65,129.95,VI,1,
151709,10124463082,Y1A2B,128860530,988013,B,WE,A11EHB,2011-10-04,61.25,129.95,VI,1,
151710,10124625448,27612,128882727,988013,B,WE,W11SEM,2011-10-15,55.65,129.95,VI,1,
151711,10125132405,94558,128934633,988013,B,WE,W11WEB,2011-11-04,55.65,129.95,PY,1,
151712,10126752209,59718,129183215,988013,B,WE,W11SHP,2011-12-16,55.65,129.95,VI,1,
151713,10127090862,77041,129104743,988013,B,WE,W11SHP,2011-12-08,61.25,129.95,MC,1,
151714,10127462065,13760,129143300,988013,B,WE,A11PCB,2011-12-12,61.25,129.95,VI,1,
151715,10127700324,29412,129166382,988013,B,WE,A11EGR,2011-12-14,55.65,129.95,VI,1,
151716,10127762908,11733,129172755,988013,B,WE,W11SEM,2011-12-15,55.65,129.95,AX,1,
151717,10127796494,46140,129176953,988013,B,WE,W11WEB,2011-12-16,55.65,129.95,MC,1,
151718,10129145601,88116,129300583,988013,B,WE,W12SHP,2012-02-28,61.25,149.95,VI,1,
151719,10130078718,60073,129405587,988013,B,WE,W12CMP,2012-05-14,61.25,149.95,MC,1,
151720,10130684605,04614,129463982,988013,B,WE,A12MSB,2012-06-23,61.25,149.95,PY,1,
151721,10130737206,59102,129469189,988013,B,WE,A12MSB,2012-06-26,61.25,149.95,VI,1,
151722,10131441558,98033,129553710,988013,B,WE,A12OFM,2012-08-19,61.25,149.95,MC,1,
151723,10131746659,17007,129592516,988013,B,WE,W12CMP,2012-09-12,61.25,149.95,VI,1,
151724,10131792521,49506,129597625,988013,B,WE,A12EHB,2012-09-15,61.25,149.95,MC,1,
151731,10123774421,56531,128795838,988781,E,WE,W11WEB,2011-08-20,199.99,209.95,VI,1,
151734,10108622620,94027,128641894,989549,P,WE,W11WEB,2011-05-01,22.0,49.95,VI,1,
151735,10111137483,74133,128754854,989549,P,WE,A11PCB,2011-07-22,22.0,49.95,VI,1,
151742,10121071052,99503,128549205,989549,P,WE,W11EML,2011-02-13,22.0,49.95,AX,1,
151743,10121071052,99503,128549205,989549,P,WE,W11EML,2011-02-13,22.0,49.95,AX,1,
151744,10121256289,96150,128564251,989549,P,WE,A11SPB,2011-02-24,22.0,49.95,MC,1,
151745,10121296218,90272,128573425,989549,P,WE,W11WEB,2011-03-04,22.0,49.95,MC,1,
151746,10121945305,60016,128624035,989549,P,WE,W11SEM,2011-04-16,22.0,49.95,AX,1,
151747,10122149626,12553,128643106,989549,P,WE,W11SEM,2011-05-02,22.0,49.95,VI,1,
151748,10122149626,12553,128643106,989549,P,WE,W11SEM,2011-05-02,22.0,49.95,VI,1,
151749,10122667345,30339,128690489,989549,P,WE,W11SEM,2011-06-07,22.0,49.95,VI,1,
151750,10122984995,14086,128730744,989549,P,WE,A11SMB,2011-07-03,22.0,49.95,MC,1,
151751,10123177146,23185,128739922,989549,P,WE,A11SMB,2011-07-11,22.0,49.95,VI,1,
151752,10123380418,62522,128757195,989549,P,WE,W11WEB,2011-07-24,22.0,49.95,DI,1,
151753,10123625952,33160,128780992,989549,P,WE,A11OFM,2011-08-09,22.0,49.95,AX,1,
151754,9999675190,10536,129362732,989805,H,WE,W12EML,2012-04-16,85.0,179.95,VI,1,
151755,10001033823,92067,128786385,989805,H,WE,W11EML,2011-08-13,85.0,179.95,AX,1,
151756,10121675389,13905,128601606,989805,H,WE,W11SHP,2011-03-29,85.0,179.95,VI,1,
151757,10122108663,73160,128639288,989805,H,WE,A11ESB,2011-04-29,85.0,179.95,AX,1,
151758,10123978246,60152,128819107,989805,H,WE,A11EHB,2011-09-07,85.0,179.95,VI,1,
151759,10124151174,92672,128833034,989805,H,WE,A11EHB,2011-09-16,85.0,179.95,MC,1,
151760,10125174437,85086,128940492,989805,H,WE,W11WEB,2011-11-06,77.0,179.95,VI,1,
151761,10125202719,98277,128944178,989805,H,WE,A11HLB,2011-11-07,77.0,179.95,DI,1,
151762,10125362325,06441,128957245,989805,H,WE,W11AEX,2011-11-12,77.0,179.95,AX,1,
151763,10125920361,27023,128999066,989805,H,WE,W11WEB,2011-11-23,77.0,179.95,PY,1,
151764,10126538221,17402,129050235,989805,H,WE,W11WEB,2011-12-02,85.0,179.95,AX,1,
151765,10126543741,54937,129050898,989805,H,WE,A11GFP,2011-12-02,85.0,179.95,MC,1,
151766,10126748100,54615,129072883,989805,H,WE,A11LCB,2011-12-05,85.0,179.95,VI,1,
151767,10127846481,55055,129181509,989805,H,WE,A11LMB,2011-12-16,75.0,179.95,PY,1,
151768,10128288911,34996,129225911,989805,H,WE,A11LCR,2012-01-03,75.0,179.95,MC,1,
151769,10128661616,10504,129249545,989805,H,WE,A11LCB,2012-01-22,75.0,179.95,MC,1,
151770,10128919006,77905,129278499,989805,H,WE,W12WEB,2012-02-12,85.0,179.95,PY,1,
151771,10128919006,77905,129278499,989805,H,WE,W12WEB,2012-02-12,85.0,179.95,PY,1,
151772,10130418828,92592,129438025,989805,H,WE,W12SEM,2012-06-05,77.0,179.95,VI,1,
151773,10053746580,02452,129098946,991341,T,WE,A11LCB,2011-12-07,16.5,39.95,VI,1,
151774,10054574749,94610,129168023,991341,T,WE,W11WEB,2011-12-15,16.5,39.95,VI,1,
151775,10085309157,91208,129060688,991341,T,WE,W11EML,2011-12-03,16.5,39.95,VI,1,
151776,10102364061,21043,129064996,991341,T,WE,W11EML,2011-12-04,16.5,39.95,PY,1,
151777,10102364061,21043,129064996,991341,T,WE,W11EML,2011-12-04,16.5,39.95,PY,1,
151778,10117487601,38655,129111290,991341,T,WE,W11CMP,2011-12-09,16.5,39.95,PY,1,
151779,10124168911,22314,129057167,991341,T,WE,A11LCB,2011-12-03,16.5,39.95,VI,1,
151780,10125120861,82933,128933213,991341,T,WE,W11WEB,2011-11-04,16.5,39.95,AX,1,
151781,10125120861,82933,128933213,991341,T,WE,W11WEB,2011-11-04,16.5,39.95,AX,1,
151782,10125155554,07834,128937609,991341,T,WE,W11SEM,2011-11-05,16.5,39.95,AX,1,
151783,10125286011,30101,128950480,991341,T,WE,A11GFB,2011-11-09,16.5,39.95,AX,1,
151784,10125762672,46561,128987916,991341,T,WE,A11LMB,2011-11-20,16.5,39.95,AX,1,
151785,10125773719,19707,128989298,991341,T,WE,A11LMB,2011-11-21,16.5,39.95,MC,1,
151786,10125773719,19707,128989298,991341,T,WE,A11LMB,2011-11-21,16.5,39.95,MC,1,
151787,10125879870,02186,128996008,991341,T,WE,W11WEB,2011-11-22,16.5,39.95,VI,1,
151788,10125879870,02186,128996008,991341,T,WE,W11WEB,2011-11-22,16.5,39.95,VI,1,
151789,10126080131,11375,129014285,991341,T,WE,A11LMB,2011-11-27,16.5,39.95,PY,1,
151790,10126080131,11375,129014285,991341,T,WE,A11LMB,2011-11-27,16.5,39.95,PY,1,
151791,10126128837,55423,129018659,991341,T,WE,A11LMB,2011-11-28,16.5,39.95,VI,1,
151792,10126197973,12303,129023161,991341,T,WE,W11WEB,2011-11-28,16.5,39.95,VI,1,
151793,10126216807,84096,129024788,991341,T,WE,A11LCB,2011-11-28,16.5,39.95,AX,1,
151794,10126370491,01845,129035660,991341,T,WE,W11SEM,2011-11-30,16.5,39.95,VI,1,
151795,10126370491,01845,129035660,991341,T,WE,W11SEM,2011-11-30,16.5,39.95,VI,1,
